鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數Eng
左營區,房地(土地+建物)+車位,高雄市左營區文川路７４巷７號４樓,17.01,住,,,1080112,土地1建物1車位2,四層,十三層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,890415.0,164.86,3,2,2,有,有,7800000,47313.0,坡道平面,40.0,0,,RPTPMLPKKHOFFEE78CA,78.63,15.18,0.0,,,13.0
左營區,房地(土地+建物)+車位,高雄市左營區華夏路６９０號十二樓之１,13.92,商,,,1080103,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,900626.0,190.35,4,2,2,有,有,7000000,36774.0,坡道平面,19.37,0,,RPVNMLOKKHOFFEE68CA,108.73,10.1,0.0,,,14.0
楠梓區,房地(土地+建物),高雄市楠梓區後昌路５４６巷９弄７之４號,61.36,住,,,1080109,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,710726.0,117.16,3,2,2,有,無,4380000,37385.0,,0.0,0,,RPWPMLNKKHOFFEE88CA,117.16,0.0,0.0,,,5.0
左營區,房地(土地+建物),高雄市左營區翠華路６０１巷９６號四樓,25.0,住,,,1071219,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,890217.0,156.46,3,2,2,有,有,4800000,30679.0,,0.0,0,,RPSPMLRLKHOFFEE98CA,85.92,15.52,0.0,,,14.0
楠梓區,房地(土地+建物)+車位,高雄市楠梓區榮昌街8號四樓,12.4,住,,,1071228,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970912.0,95.53,2,1,1,有,有,3900000,40825.0,坡道機械,16.79,0,,RPSNMLPJLHOFFEE48CA,47.63,4.82,0.0,,,15.0
楠梓區,房地(土地+建物),高雄市楠梓區惠民路１７１巷２弄１４之２號,32.94,住,,,1080111,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,690321.0,66.59,2,1,1,有,無,2500000,37543.0,,0.0,0,,RPTPMLLKLHOFFEE48CA,66.59,0.0,0.0,,,4.0
三民區,房地(土地+建物),高雄市三民區義華路199巷30號,69.02,商,,,1080116,土地2建物1車位0,全,三層,透天厝,,鋼筋混凝土造,690211.0,139.5,0,0,0,無,無,8500000,60932.0,,0.0,0,,RPRNMLQLKHOFFDE48CA,139.5,0.0,0.0,,,3.0
三民區,房地(土地+建物)+車位,高雄市三民區明哲路３７號１０樓,18.79,住,,,1071219,土地1建物1車位1,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870501.0,223.78,4,2,2,有,有,14000000,64032.0,坡道平面,23.88,1200000,,RPUOMLPKKHOFFDE68CA,131.07,15.77,0.0,,,26.0
三民區,房地(土地+建物),高雄市三民區山東街5巷31號,16.22,商,,,1080116,土地2建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,701118.0,118.91,3,2,2,有,有,5660000,47599.0,,0.0,0,,RPQPMLPKKHOFFDE38CA,104.44,0.0,0.0,,,12.0
三民區,房地(土地+建物),高雄市三民區建興路１１８巷３３弄１號,72.0,商,,,1080105,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,681115.0,169.88,4,2,3,有,無,8000000,47092.0,,0.0,0,一樓後面廚房增建、頂樓增建,RPOPMLSKKHOFFDE48CA,169.88,0.0,0.0,,,3.0
三民區,房地(土地+建物),高雄市三民區大順三路３１６巷１４６號,78.0,住,,,1080111,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,920515.0,169.03,4,2,4,有,無,13500000,79867.0,,0.0,0,有增建,RPUOMLOKKHOFFDE58CA,149.36,19.67,0.0,,,4.0
小港區,房地(土地+建物),高雄市小港區高坪三十一街97號,101.55,住,,,1071230,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1021211.0,192.73,6,2,5,有,無,9800000,50848.0,,0.0,0,,RPXOMLNLKHOFFCE78CA,176.73,16.0,0.0,,,3.0
小港區,房地(土地+建物),高雄市小港區敬業路35號,21.5,住,,,1071228,土地1建物1車位0,一層，騎樓，夾層，地下層,五層,店面(店鋪),,鋼筋混凝土造,710227.0,89.73,3,2,1,有,無,3150000,35105.0,,0.0,0,,RPQNMLQLKHOFFCE28CA,82.17,7.56,0.0,,,5.0
小港區,房地(土地+建物),高雄市小港區青山街２２巷２９之２號,33.12,住,,,1080106,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,681127.0,73.27,3,2,1,有,無,2600000,35485.0,,0.0,0,含增建或未登記建物。；,RPRPMLKLKHOFFCE97CA,73.27,0.0,0.0,,,4.0
小港區,房地(土地+建物),高雄市小港區店北路１８８號１４樓,14.79,商,,,1080113,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801224.0,138.89,4,2,2,有,有,3800000,27360.0,,0.0,0,,RPPNMLSKKHOFFCE28CA,98.98,9.57,0.0,,,16.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區鄭和南路３７１號二十三樓,12.2,商,,,1071227,土地1建物1車位1,二十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960509.0,138.01,3,2,2,有,有,9700000,70285.0,坡道機械,0.0,0,含增建或未登記建物。；附裝潢,RPQNMLMLKHOFFCE87CA,75.8,12.31,0.0,,,27.0
小港區,房地(土地+建物),高雄市小港區平和東路６５巷８號,62.88,住,,,1080111,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,870604.0,137.84,6,2,3,有,無,7150000,51872.0,,0.0,0,,RPTNMLPKKHOFFCE38CA,124.84,13.0,0.0,,,4.0
前鎮區,房地(土地+建物),高雄市前鎮區佛道路１９１號二樓,37.28,住,,,1080114,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,800429.0,144.51,2,1,1,有,無,4600000,31832.0,,0.0,0,,RPURMLQLKHOFFCE09CA,117.04,11.09,0.0,,,5.0
前鎮區,房地(土地+建物),高雄市前鎮區瑞祥街５巷７７號,60.0,住,,,1071216,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,600512.0,68.46,4,2,2,有,無,5400000,78878.0,,0.0,0,,RPPOMLQJLHOFFCE18CA,68.46,0.0,0.0,,,2.0
苓雅區,房地(土地+建物),高雄市苓雅區昇平街１０７號三樓,18.67,住,,,1080128,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061226.0,93.0,2,1,1,有,無,7398000,79548.0,,0.0,0,本件房屋買賣含裝潢,RPQNMLOJLHOFFBE87CA,55.91,5.48,0.0,,,7.0
新興區,房地(土地+建物),高雄市新興區七賢二路５５號七樓之８,5.19,商,,,1071209,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060424.0,79.38,0,0,0,無,有,5950000,74956.0,,0.0,0,,RPOPMLRJLHOFFBE18CA,46.41,5.18,0.0,,,15.0
新興區,房地(土地+建物),高雄市新興區七賢二路５５號十五樓之７,5.19,商,,,1071218,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060424.0,79.42,0,0,0,無,有,6500000,81843.0,,0.0,0,,RPPPMLRJLHOFFBE28CA,46.41,5.22,0.0,,,15.0
新興區,房地(土地+建物),高雄市新興區七賢二路５５號十四樓之２,5.19,商,,,1071221,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060424.0,79.42,0,0,0,無,有,6500000,81843.0,,0.0,0,,RPQPMLRJLHOFFBE38CA,46.41,5.22,0.0,,,15.0
苓雅區,房地(土地+建物),高雄市苓雅區英明路２６０巷２２弄６號,30.2,住,,,1080106,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,681224.0,79.72,3,2,2,有,無,6280000,78776.0,,0.0,0,,RPQOMLOKKHOFFBE97CA,79.72,0.0,0.0,,,5.0
苓雅區,房地(土地+建物),高雄市苓雅區林泉街98巷6號五樓,28.1,住,,,1080115,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,690730.0,78.99,3,2,2,有,無,3250000,41144.0,,0.0,0,,RPTOMLSKKHOFFBE68CA,78.99,0.0,0.0,,,5.0
苓雅區,房地(土地+建物),高雄市苓雅區惠安街５４號五樓之１,18.07,住,,,1080112,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,700112.0,77.28,1,2,2,有,無,3300000,42702.0,,0.0,0,含增建或未登記建物。；,RPPOMLTKKHOFFBE38CA,77.28,0.0,0.0,,,7.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區民權一路８９號七樓之２,22.37,住,,,1071223,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891122.0,233.79,4,2,2,有,有,13160000,56290.0,坡道平面,0.0,0,,RPPNMLPLKHOFFBE97CA,127.68,15.71,0.0,,,14.0
新興區,房地(土地+建物),高雄市新興區復橫一路２２１號四樓之5,8.1,商,,,1080102,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820907.0,49.88,1,1,1,有,無,2550000,51123.0,,0.0,0,含增建或未登記建物。；,RPTNMLPLKHOFFBE38CA,27.32,9.94,0.0,,,7.0
苓雅區,房地(土地+建物),高雄市苓雅區德安街５０號,47.0,住,,,1080115,土地1建物1車位0,全,二層,透天厝,,加強磚造,580704.0,87.12,0,0,0,無,無,5000000,57392.0,,0.0,0,,RPTOMLNKKHOFFBE18CA,87.12,0.0,0.0,,,2.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍德路３８８號８樓,11.25,其他,,,1071229,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950602.0,138.39,3,2,2,有,有,9350000,67563.0,坡道機械,12.0,0,,RPXNMLLLKHOFFAE28CA,80.03,10.78,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明倫路４５２號十三樓之１,8.99,商,,,1071231,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870525.0,128.02,3,2,2,有,有,6500000,50773.0,坡道平面,0.0,0,,RPVNMLMLKHOFFAE18CA,73.62,8.31,0.0,,,13.0
前金區,房地(土地+建物),高雄市前金區文武二街200號十樓之2,6.97,商,,,1080114,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961130.0,90.49,2,2,2,有,有,5900000,65201.0,,0.0,0,,RPSOMLKLKHOFFAE77CA,48.15,14.52,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北一街７９號１２樓,13.41,商,,,1080107,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930510.0,143.86,3,2,2,有,有,8450000,58738.0,坡道平面,23.76,0,,RPVOMLMKKHOFFAE18CA,76.23,10.3,0.0,,,14.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區青海路２９７號十九樓,31.88,住,,,1080106,土地1建物1車位2,十九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120.0,350.99,3,2,2,有,有,29500000,84048.0,坡道平面,0.0,0,,RPPPMLQLKHOFFAE18CA,173.14,22.86,0.0,,,28.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區九如四路１１８１巷７號十五樓,21.92,住,,,1071128,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071115.0,194.29,3,2,2,有,有,11160000,57440.0,坡道平面,33.14,0,,RPQOMLRJLHOFFAE18CA,82.09,21.85,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區九如四路１１８１巷９號十二樓,14.72,住,,,1071130,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071115.0,141.36,2,2,2,有,有,9270000,65577.0,坡道平面,33.14,0,,RPROMLRJLHOFFAE28CA,60.27,9.53,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區九如四路１１８１巷１１號八樓,14.74,住,,,1071208,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071115.0,141.45,2,2,2,有,有,7740000,54719.0,坡道平面,33.14,0,,RPSOMLRJLHOFFAE38CA,60.27,9.59,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區九如四路１１８１巷１１號十一樓,14.74,住,,,1071206,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071115.0,141.45,2,2,2,有,有,7970000,56345.0,坡道平面,33.14,0,,RPTOMLRJLHOFFAE48CA,60.27,9.59,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區九如四路１１８１巷１１號四樓,14.74,住,,,1071209,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071115.0,137.6,2,2,2,有,有,7310000,53125.0,坡道平面,29.29,0,,RPUOMLRJLHOFFAE58CA,60.27,9.59,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區九如四路１１８１巷７號十一樓,21.92,住,,,1071203,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071115.0,193.17,3,2,2,有,有,10660000,55185.0,坡道平面,32.04,0,,RPXOMLRJLHOFFAE88CA,82.09,21.85,0.0,,,15.0
鼓山區,房地(土地+建物),高雄市鼓山區美術北五街５５號七樓,16.56,住,,,1071228,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920814.0,110.99,3,2,2,有,有,6000000,54059.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLRLKHOFFAE28CA,68.58,11.77,0.0,,,12.0
鼓山區,房地(土地+建物),高雄市鼓山區裕誠路1687號25樓,25.05,住,,,1080108,土地1建物1車位0,二十五層,三十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040915.0,434.3,0,0,0,無,無,34000000,78287.0,,0.0,0,,RPRNMLOKKHOFFAE87CA,232.27,28.07,0.0,,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東二路２５１號七樓,17.75,住,,,1080125,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970425.0,163.65,3,2,2,有,有,9700000,59273.0,坡道平面,0.0,0,附贈設備：冷氣主機二具流理台一具瓦斯爐一具抽油煙機一具熱水器一具固定燈飾全部,RPSNMLOKKHOFFAE97CA,72.68,20.01,0.0,,,15.0
鼓山區,房地(土地+建物),高雄市鼓山區昌盛路３１８號二樓,6.82,商,,,1080124,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951101.0,84.51,2,2,1,有,有,5400000,63898.0,,0.0,0,,RPPNMLPKKHOFFAE77CA,48.58,9.96,0.0,,,15.0
前金區,房地(土地+建物)+車位,高雄市前金區自立二路３５號二樓之２,14.29,商,,,1071231,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070323.0,139.24,3,2,2,有,有,9900000,71100.0,塔式車位,0.0,1500000,建商與地主合建案。；,RPPQMLPKKHOFFAE08CA,64.96,11.48,0.0,,,13.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東四路３７８號３樓,41.48,住,,,1071225,土地1建物1車位1,三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971014.0,318.79,4,2,3,有,有,28800000,90342.0,坡道平面,26.38,0,,RPXOMLPKKHOFFAE68CA,174.75,23.75,0.0,,,27.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區青海路635號六樓,24.87,住,,,1071231,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000524.0,203.96,4,2,2,有,有,11500000,56384.0,坡道平面,0.0,0,,RPQNMLRKKHOFFAE08CA,104.04,16.02,0.0,,,15.0
鼓山區,房地(土地+建物),高雄市鼓山區中華一路４０３之１７號,22.76,住,,,1080108,土地1建物1車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,760919.0,98.84,4,3,3,有,無,10500000,106232.0,,0.0,0,含增建或未登記建物。,RPRNMLRKKHOFFAE18CA,79.12,4.36,0.0,,,5.0
前金區,房地(土地+建物),高雄市前金區長生街１號七樓之７,4.91,商,,,1080110,土地2建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,830620.0,33.77,1,0,1,有,有,1340000,39680.0,,0.0,0,,RPPOMLMLKHOFFAE67CA,23.98,0.0,0.0,,,7.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水二路１０１號二十一樓,15.45,住,,,1080103,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040513.0,180.57,3,2,2,有,有,14250000,78917.0,坡道平面,0.0,0,,RPUNMLMLKHOFFAE08CA,91.97,12.98,0.0,,,24.0
新興區,房地(土地+建物)+車位,高雄市新興區林森一路１９６號三樓之二,18.94,商,,,1080107,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,801030.0,130.43,1,2,2,有,有,5250000,40251.0,升降機械,0.0,0,,RPOOMLOKKHOFFBE77CA,89.49,0.0,0.0,,,7.0
苓雅區,房地(土地+建物),高雄市苓雅區四維四路238之3號七樓,5.97,商,,,1071223,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070621.0,81.75,2,2,1,有,有,6100000,74618.0,,0.0,0,,RPVOMLNLKHOFFBE48CA,47.1,7.74,0.0,,,15.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區四維四路238號十一樓,7.52,商,,,1071215,土地1建物2車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070621.0,116.77,2,2,2,有,有,8780000,73135.0,塔式車位,13.81,1250000,,RPWOMLNLKHOFFBE58CA,58.84,10.25,0.0,,,15.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路１０５號十一樓,14.23,商,,,1080116,土地3建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070315.0,222.78,4,2,2,有,有,16800000,75411.0,坡道平面,18.0,0,管理組織目前尚未成立但將來會成立,RPSNMLLLKHOFFBE87CA,111.53,26.53,0.0,,,15.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路５５號十五樓,9.53,商,,,1080107,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051212.0,135.29,3,2,2,有,有,10500000,78279.0,坡道機械,13.93,1000000,,RPTNMLLLKHOFFBE97CA,70.48,10.39,0.0,,,15.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路１０７號十四樓,15.13,商,,,1071222,土地3建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070315.0,236.66,4,2,3,有,有,17880000,75551.0,坡道平面,18.0,0,管理組織目前尚未成立但將來會成立,RPUNMLLLKHOFFBE08CA,125.35,22.06,0.0,,,15.0
新興區,房地(土地+建物),高雄市新興區民主路９號２樓之６,10.61,商,,,1071212,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),,鋼筋混凝土造,710701.0,68.52,3,1,1,有,有,2380000,34734.0,,0.0,0,,RPTOMLOKKHOFFBE28CA,52.02,0.0,0.0,,,8.0
新興區,房地(土地+建物)+車位,高雄市新興區八德二路７０號十一樓,13.04,商,,,1071214,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020110.0,159.38,3,2,2,有,有,10000000,62743.0,坡道平面,22.27,0,,RPROMLSKKHOFFBE48CA,78.9,11.61,0.0,,,15.0
苓雅區,房地(土地+建物),高雄市苓雅區福德一路１３４巷１２弄２３之２號,43.62,住,,,1071226,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,670203.0,89.87,3,2,2,有,無,2900000,32269.0,,0.0,0,,RPPNMLOJLHOFFBE77CA,89.87,0.0,0.0,,,4.0
小港區,房地(土地+建物)+車位,高雄市小港區二美街４７號十一樓,13.57,住,,,1080128,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851231.0,116.18,3,2,2,有,有,3300000,28404.0,升降機械,13.21,0,,RPPNMLTJLHOFFCE38CA,75.17,10.21,0.0,,,12.0
前鎮區,房地(土地+建物)+車位,高雄市前鎮區公正路１８２號十樓之２,29.78,住,,,1080110,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800112.0,184.93,3,1,2,有,有,6800000,36771.0,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLLKLHOFFCE77CA,139.11,18.23,0.0,,,14.0
前鎮區,房地(土地+建物),高雄市前鎮區鄭和路５１號２０樓,6.23,住,,,1080117,土地2建物1車位0,二十層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860527.0,128.43,3,2,2,有,有,6000000,46718.0,,0.0,0,,RPWNMLPKKHOFFCE68CA,80.56,15.85,0.0,,,27.0
